customer_id,persona,uplift_segment_true,signup_date,acquisition_month,region,device_type,acquisition_channel,coupon_affinity,price_sensitivity,discount_fatigue_sensitivity,offer_dependency_risk,brand_sensitivity,treatment_group,treatment_flag,campaign_type,coupon_cost,assigned_at,exposure_count,redeemed_campaigns,coupon_redeem_count_total,treatment_lift_base,customer_age_days,days_since_last_event,recency_days,frequency_30d,frequency_prev_30d,frequency_90d,monetary_30d,monetary_90d,avg_order_value_90d,visits_14d,visits_prev_14d,purchases_14d,purchases_prev_14d,searches_30d,searches_prev_30d,add_to_cart_30d,add_to_cart_prev_30d,coupon_open_30d,coupon_open_prev_30d,support_contact_30d,visits_90d,active_days_30d,visit_change_rate_14d,purchase_change_rate_14d,avg_purchase_gap_days,median_purchase_gap_days,avg_items_per_order_90d,orders_with_coupon_ratio_90d,current_non_purchase_days,purchase_cycle_anomaly,avg_session_duration_sec_30d,median_session_duration_sec_30d,pageviews_per_session_30d,searches_per_session_30d,sessions_30d,support_contacts_per_session_30d,avg_session_duration_sec_prev_30d,median_session_duration_sec_prev_30d,pageviews_per_session_prev_30d,searches_per_session_prev_30d,sessions_prev_30d,support_contacts_per_session_prev_30d,search_to_purchase_conversion_total,exposure_count_30d,exposure_count_prev_30d,search_to_purchase_conversion_30d,search_to_purchase_conversion_prev_30d,cart_to_purchase_rate_30d,cart_to_purchase_rate_prev_30d,coupon_open_rate_30d,coupon_open_rate_prev_30d,session_duration_change_rate,pageviews_change_rate,search_purchase_conv_change_rate,cart_conversion_change_rate,coupon_response_change_rate,coupon_cost_30d,coupon_redeem_rate_90d,evening_events,night_events,workhour_events,weekend_events,total_events,event_diversity_90d,evening_activity_ratio,night_activity_ratio,workhour_activity_ratio,weekend_activity_ratio,weekend_purchase_ratio,weekday_purchase_ratio,recent_event_sequence,behavior_cluster_id,dominant_event_type_90d,inactivity_days,current_journey_stage,journey_stage_days,recent_visit_score,recent_purchase_score,recent_exposure_score,monetary_per_visit_90d,support_contact_rate_30d,label
14576147,explorer,lost_cause,2012-04-02,2012-04,market_11,offline_store,coupon_offer,0.0,0.233607,0.046143,0.0,0.6,contacted,1,TypeA,7500,2013-04-02 11:54:00,1,0,0,0.018746,2,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.054166666666667,5.054166666666667,95.5,0.0,5.347222222222222,0.0,1560.0,1560.0,1.0,1.0,1.0,0.0,1440.0,1440.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,no_history,-1,none,2,active,1,0.0,0.0,0.0,0.0,0.0,0
16203579,regular_loyal,sure_thing,2012-03-25,2012-03,market_9,offline_store,coupon_offer,0.000147,0.250082,0.187409,0.0,0.599804,contacted,1,TypeA,7500,2013-03-25 10:46:00,1,1,2,0.166307,10,2.5208333333333335,2.5208333333333335,1.0,0.0,1.0,1195.83,1195.83,1195.83,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.054166666666667,5.054166666666667,433.0,0.0,2.5208333333333335,0.0,1800.0,1800.0,1.0,0.0,1.0,0.0,1440.0,1440.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,visit > page_view > add_to_cart > purchase,2,add_to_cart,3,active,8,0.125,0.25,0.0,1195.83,0.0,0
18938874,explorer,lost_cause,2012-03-26,2012-03,market_14,offline_store,coupon_offer,0.0,0.247268,0.025482,0.0,0.6,contacted,1,TypeA,7500,2013-03-26 11:13:00,1,0,0,0.022179,9,3.4631944444444445,3.4631944444444445,1.0,0.0,1.0,385.79,385.79,385.79,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.054166666666667,5.054166666666667,168.0,0.0,3.4631944444444445,0.0,1620.0,1620.0,1.0,1.0,1.0,0.0,1440.0,1440.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,visit > page_view > search > add_to_cart > purchase,1,add_to_cart,4,active,8,0.125,0.25,0.0,385.79,0.0,1
50622160,explorer,lost_cause,2012-03-31,2012-03,market_11,offline_store,coupon_offer,0.0,0.20364944000000001,0.018595,0.0,0.6,contacted,1,TypeA,7500,2013-03-31 10:44:00,1,0,0,0.018086,4,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.054166666666667,5.054166666666667,95.5,0.0,5.347222222222222,0.0,1560.0,1560.0,1.0,1.0,1.0,0.0,1440.0,1440.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,no_history,-1,none,4,active,1,0.0,0.0,0.0,0.0,0.0,1
52598384,explorer,sure_thing,2012-03-25,2012-03,market_14,offline_store,coupon_offer,0.000223,0.25,0.047644,0.000491,0.6,contacted,1,TypeA,7500,2013-03-25 11:43:00,1,1,1,0.180325,10,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.054166666666667,5.054166666666667,95.5,0.0,5.347222222222222,0.0,1560.0,1560.0,1.0,1.0,1.0,0.0,1440.0,1440.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,no_history,-1,none,10,active,8,0.0,0.0,0.0,0.0,0.0,0
55431649,explorer,lost_cause,2012-03-26,2012-03,market_4,offline_store,coupon_offer,0.0,0.236339,0.0427,0.0,0.6,contacted,1,TypeA,7500,2013-03-26 09:02:00,1,0,0,0.019364,9,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.054166666666667,5.054166666666667,95.5,0.0,5.347222222222222,0.0,1560.0,1560.0,1.0,1.0,1.0,0.0,1440.0,1440.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,no_history,-1,none,9,active,8,0.0,0.0,0.0,0.0,0.0,0
67317718,explorer,lost_cause,2012-03-29,2012-03,market_9,offline_store,coupon_offer,0.001744,0.243169,0.034017,0.003836,0.6,contacted,1,TypeA,7500,2013-03-29 09:35:00,1,0,0,0.021613,6,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.054166666666667,5.054166666666667,95.5,0.0,5.347222222222222,0.0,1560.0,1560.0,1.0,1.0,1.0,0.0,1440.0,1440.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,no_history,-1,none,6,active,1,0.0,0.0,0.0,0.0,0.0,0
70312933,explorer,lost_cause,2012-03-27,2012-03,market_1,offline_store,coupon_offer,0.0,0.247268,0.042011,0.0,0.6,contacted,1,TypeA,7500,2013-03-27 09:18:00,1,0,0,0.020526,8,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.054166666666667,5.054166666666667,95.5,0.0,5.347222222222222,0.0,1560.0,1560.0,1.0,1.0,1.0,0.0,1440.0,1440.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,no_history,-1,none,8,active,8,0.0,0.0,0.0,0.0,0.0,1
78533743,price_sensitive,lost_cause,2012-03-29,2012-03,market_14,offline_store,coupon_offer,0.001052,0.240732,0.046033,0.001146,0.599292,contacted,1,TypeA,7500,2013-03-29 09:14:00,1,0,0,0.01982,6,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.054166666666667,5.054166666666667,95.5,0.0,5.347222222222222,0.0,1560.0,1560.0,1.0,1.0,1.0,0.0,1440.0,1440.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,no_history,-1,none,6,active,1,0.0,0.0,0.0,0.0,0.0,0
78774376,price_sensitive,lost_cause,2012-03-25,2012-03,market_9,offline_store,coupon_offer,0.000805,0.250291,0.132674,0.000617,0.599301,contacted,1,TypeA,7500,2013-03-25 09:10:00,1,0,0,0.012014,10,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.054166666666667,5.054166666666667,95.5,0.0,5.347222222222222,0.0,1560.0,1560.0,1.0,1.0,1.0,0.0,1440.0,1440.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,no_history,-1,none,10,active,8,0.0,0.0,0.0,0.0,0.0,0
